,assign_date,cve_id,cwe_id,cve_publish_date,cvss2_accesscomplexity,cvss2_accessvector,cvss2_authentication,cvss2_availabilityimpact,cvss2_basescore,cvss2_confidentialityimpact,cvss2_exploitabilityscore,cvss2_impactscore,cvss2_integrityimpact,cvss2_obtainallprivilege,cvss2_obtainotherprivilege,cvss2_obtainuserprivilege,cvss2_severity,cvss2_userinteractionrequired,num_of_affected_cpe,num_of_reference,nvd_poc_link,train_label,assign_to_publish,dw_users,dw_post,reference_tag,reference_source,cpe_products,cpe_vendors,cve_description,symantec,word,air,office,sd,acrobat,dc,prior,protection,reader,19,gold,oracle,http,r2,affected,16,used,attacks,15,bypass,discovered,13,sp1,free,cross,php,sp2,plugin,authenticated,gain,scripting,component,id,obtain,sensitive,execution,read,related,wordpress,202,earlier,data,versions,security,privileges,flash,explorer,18,crash,player,use,2015,internet,overflow,xss,12,kernel,buffer,attacker,access,android,user,information,issue,function,adobe,application,linux,file,os,server,local,site,users,10,windows,corruption,2016,microsoft,allow,different,web,cve,memory,vectors,aka,unspecified,11,execute,denial,service,cause,crafted,code,arbitrary,vulnerability,remote,attackers,allows
47,2015-02-17,CVE-2015-1701,CWE-264,2015-04-21,LOW,LOCAL,NONE,COMPLETE,7.2,COMPLETE,3.9,10.0,COMPLETE,f,f,f,HIGH,f,5,8,f,t,63,28,45,windows_server_2008 windows_7 windows_2003_server windows_vista,microsoft,MS BID SECTRACK FULLDISC MISC EXPLOIT-DB,na,"Win32k.sys in the kernel-mode drivers in Microsoft Windows Server 2003 SP2, Vista SP2, and Server 2008 SP2 allows local users to gain privileges via a crafted application, as exploited in the wild in April 2015, aka ""Win32k Elevation of Privilege Vulnerability.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20901774402958972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547202524985841,0.0,0.09363790949505449,0.0,0.19164812382146618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260108781478163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22643836592275132,0.0,0.0,0.0,0.0,0.0,0.0,0.20452439544717985,0.0,0.17589429348369792,0.0,0.16668162616353396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21619037879057412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36416941323463653,0.0,0.0,0.0,0.6857356346024641,0.0,0.0,0.0,0.0,0.0,0.17164898000247017,0.0,0.0,0.10669958396947415,0.0,0.16950551278812995,0.0,0.0,0.0
48,2015-02-17,CVE-2015-1858,CWE-119,2015-05-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,12,10,f,f,84,0,0,qt fedora,digia fedoraproject qt,FEDORA UBUNTU BID CONFIRM MLIST GENTOO,Patch  Patch Vendor Advisory Third Party Advisory Third Party Advisory VDB Entry Patch Third Party Advisory,Multiple buffer overflows in gui/image/qbmphandler.cpp in the QtBase module in Qt before 4.8.7 and 5.x before 5.4.2 allow remote attackers to cause a denial of service (segmentation fault and crash) and possibly execute arbitrary code via a crafted BMP image.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33319705279959705,0.0,0.0,0.0,0.23963154179716878,0.0,0.19972975102836185,0.0,0.0,0.4081002846119718,0.0,0.2565743135836821,0.25130281971862073,0.0,0.0,0.25378347804165446,0.4274042518478513,0.0,0.0,0.0,0.0,0.26372056002457683,0.0,0.0,0.0,0.265369639300456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053948425352696,0.0,0.0,0.0,0.0,0.0,0.258646627735844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2015-02-17,CVE-2015-1860,CWE-119,2015-05-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,12,13,f,f,84,0,0,qt fedora,digia fedoraproject qt,FEDORA UBUNTU BID CONFIRM MLIST GENTOO,Patch VDB Entry Third Party Advisory  Patch Vendor Advisory Third Party Advisory Patch Third Party Advisory,Multiple buffer overflows in gui/image/qgifhandler.cpp in the QtBase module in Qt before 4.8.7 and 5.x before 5.4.2 allow remote attackers to cause a denial of service (segmentation fault) and possibly execute arbitrary code via a crafted GIF image.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685560959648393,0.0,0.0,0.0,0.26506136465714425,0.0,0.22092517526352926,0.0,0.0,0.45140809738551807,0.0,0.2838021121277297,0.2779712046137363,0.0,0.0,0.280715111677974,0.0,0.0,0.0,0.0,0.0,0.2917067219282338,0.0,0.0,0.0,0.29353080234775686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22719144920420925,0.0,0.0,0.0,0.0,0.0,0.28609434132698625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2015-02-17,CVE-2015-1859,CWE-119,2015-05-12,MEDIUM,NETWORK,NONE,PARTIAL,6.8,PARTIAL,8.6,6.4,PARTIAL,f,f,f,MEDIUM,t,12,10,f,f,84,0,0,qt fedora,digia fedoraproject qt,FEDORA UBUNTU BID MLIST GENTOO, Patch Vendor Advisory Third Party Advisory Third Party Advisory VDB Entry Patch Third Party Advisory,Multiple buffer overflows in plugins/imageformats/ico/qicohandler.cpp in the QtBase module in Qt before 4.8.7 and 5.x before 5.4.2 allow remote attackers to cause a denial of service (segmentation fault and crash) and possibly execute arbitrary code via a crafted ICO image.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33319705279959705,0.0,0.0,0.0,0.23963154179716878,0.0,0.19972975102836185,0.0,0.0,0.4081002846119718,0.0,0.2565743135836821,0.25130281971862073,0.0,0.0,0.25378347804165446,0.4274042518478513,0.0,0.0,0.0,0.0,0.26372056002457683,0.0,0.0,0.0,0.265369639300456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053948425352696,0.0,0.0,0.0,0.0,0.0,0.258646627735844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2015-02-17,CVE-2015-1676,CWE-200,2015-05-13,LOW,LOCAL,NONE,NONE,2.1,PARTIAL,3.9,2.9,NONE,f,f,f,LOW,f,12,3,f,f,85,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_8 windows_server_2003 windows_7 windows_rt windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory,"The kernel-mode drivers in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow local users to bypass the ASLR protection mechanism via a crafted function call, aka ""Microsoft Windows Kernel Memory Disclosure Vulnerability,"" a different vulnerability than CVE-2015-1677, CVE-2015-1678, CVE-2015-1679, and CVE-2015-1680.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3544527300100797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06559373241322564,0.07013923467439605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991627912124225,0.0,0.0,0.0,0.0,0.0534223780591302,0.0,0.0,0.2733401524457757,0.0,0.0,0.0,0.06982921363197951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08207924465510326,0.0,0.20966371236706827,0.0,0.0,0.0,0.0,0.0,0.1734164500159645,0.0,0.07457047822416553,0.06647405270332313,0.1413295261377913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11220710067639354,0.20329451779368107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23158472138299485,0.0,0.0,0.19569601522588875,0.29071798291396356,0.0,0.0,0.0,0.0,0.0,0.07277067534121419,0.0,0.0,0.090470689473057,0.0,0.6467575615961231,0.0,0.0,0.0
52,2015-02-17,CVE-2015-1694,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,6,3,f,f,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1710.",0.0,0.15048354914098633,0.0,0.0,0.0,0.0,0.0,0.0,0.21071394160540505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559758211032308,0.0,0.0943977894556163,0.0,0.0,0.11994959617639292,0.0,0.09997641713018665,0.0,0.0,0.0,0.0,0.12843044397572495,0.12579175311049795,0.0,0.34123294885837585,0.12703346762715942,0.0,0.0,0.16249439218378653,0.0,0.0,0.13200755810825368,0.16604740319739514,0.0,0.0,0.132833018695458,0.0,0.4312468415225499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4203859788779966,0.0,0.0,0.0,0.0,0.3161382824548554,0.16803426237891442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10281212662593854,0.0,0.0,0.0,0.0,0.0,0.1294677583619623,0.17331772363463155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21513092115932472,0.16388985651024626,0.0,0.0,0.0,0.0
53,2015-02-17,CVE-2015-1686,CWE-200,2015-05-13,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,7,4,f,t,85,0,0,internet_explorer vbscript,microsoft,MS BID SECTRACK,na,"The Microsoft (1) VBScript 5.6 through 5.8 and (2) JScript 5.6 through 5.8 engines, as used in Internet Explorer 8 through 11 and other products, allow remote attackers to bypass the ASLR protection mechanism via a crafted web site, aka ""VBScript and JScript ASLR Bypass.""",0.0,0.1884479608229445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19532583855428584,0.2088614921624726,0.0,0.0,0.0,0.0,0.0,0.12519874794364705,0.0,0.0,0.0,0.590576405225101,0.0,0.0,0.0,0.0,0.15908182699875958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27002150188563584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632210661242935,0.0,0.0,0.0,0.0,0.0,0.2104264172027654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33413171083618104,0.0,0.0,0.0,0.0,0.1287498581813518,0.0,0.0,0.0,0.0,0.0,0.0,0.2170428048771025,0.0,0.0,0.0,0.0,0.0,0.2983680476609122,0.0,0.0,0.0,0.0,0.0,0.2052364490020457,0.0,0.0,0.0,0.0
54,2015-02-17,CVE-2015-1691,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,2,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1712.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21314108285328162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15777245281248906,0.0,0.09548512504789121,0.0,0.0,0.12133125422107538,0.0,0.1011280110113642,0.0,0.0,0.0,0.0,0.12990978998236138,0.12724070494676962,0.0,0.345163493553229,0.12849672234485654,0.0,0.0,0.16436610906598728,0.0,0.0,0.1335281076593413,0.16796004598852998,0.0,0.0,0.13436307644246484,0.0,0.4362142252139241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42522826003694564,0.0,0.0,0.0,0.0,0.3197797703390123,0.16996979111597407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10399638406716198,0.0,0.0,0.0,0.0,0.0,0.13095905283539058,0.17531411074037628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176089400718905,0.16577764726492494,0.0,0.0,0.0,0.0
55,2015-02-17,CVE-2015-1699,CWE-94,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,10,2,f,f,85,0,0,windows_rt_8.1 windows_server_2008 windows_vista windows_8 windows_7 windows_rt windows_server_2012 windows_8.1,microsoft,MS SECTRACK,Third Party Advisory VDB Entry Vendor Advisory Patch,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow remote attackers to execute arbitrary code via a crafted Journal file, aka ""Windows Journal Remote Code Execution Vulnerability,"" a different vulnerability than CVE-2015-1675, CVE-2015-1695, CVE-2015-1696, CVE-2015-1697, and CVE-2015-1698.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46704414105041464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914359138913563,0.07393509111695702,0.0,0.0,0.0,0.05317327908037245,0.0,0.044319231568746134,0.0,0.0,0.0,0.0,0.0,0.11152617778416866,0.0,0.0,0.056313537035615334,0.0,0.0,0.360166267332731,0.0,0.0,0.0,0.07360829208463728,0.0,0.0,0.058884459800891006,0.09823852761075012,0.0,0.08496718569660096,0.0,0.0,0.0,0.0,0.2210104765148999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448906051671239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142965882993943,0.0,0.0,0.0,0.09115258535574036,0.0,0.0,0.0,0.0,0.16274521724521762,0.0,0.0,0.20628686332434779,0.2043008753076516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536686136733914,0.0,0.6060083137227619,0.0,0.0,0.0
56,2015-02-17,CVE-2015-1698,CWE-94,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,10,3,f,f,85,0,0,windows_rt_8.1 windows_vista windows_server_2008 windows_7 windows_8 windows_rt windows_server_2012 windows_8.1,microsoft,MS IDEFENSE SECTRACK,Third Party Advisory VDB Entry Patch Vendor Advisory,"Microsoft Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allow remote attackers to execute arbitrary code via a crafted Journal file, aka ""Windows Journal Remote Code Execution Vulnerability,"" a different vulnerability than CVE-2015-1675, CVE-2015-1695, CVE-2015-1696, CVE-2015-1697, and CVE-2015-1699.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46704414105041464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914359138913563,0.07393509111695702,0.0,0.0,0.0,0.05317327908037245,0.0,0.044319231568746134,0.0,0.0,0.0,0.0,0.0,0.11152617778416866,0.0,0.0,0.056313537035615334,0.0,0.0,0.360166267332731,0.0,0.0,0.0,0.07360829208463728,0.0,0.0,0.058884459800891006,0.09823852761075012,0.0,0.08496718569660096,0.0,0.0,0.0,0.0,0.2210104765148999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07448906051671239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142965882993943,0.0,0.0,0.0,0.09115258535574036,0.0,0.0,0.0,0.0,0.16274521724521762,0.0,0.0,0.20628686332434779,0.2043008753076516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09536686136733914,0.0,0.6060083137227619,0.0,0.0,0.0
57,2015-02-17,CVE-2015-1710,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,6,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1694.",0.0,0.15048354914098633,0.0,0.0,0.0,0.0,0.0,0.0,0.21071394160540505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559758211032308,0.0,0.0943977894556163,0.0,0.0,0.11994959617639292,0.0,0.09997641713018665,0.0,0.0,0.0,0.0,0.12843044397572495,0.12579175311049795,0.0,0.34123294885837585,0.12703346762715942,0.0,0.0,0.16249439218378653,0.0,0.0,0.13200755810825368,0.16604740319739514,0.0,0.0,0.132833018695458,0.0,0.4312468415225499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4203859788779966,0.0,0.0,0.0,0.0,0.3161382824548554,0.16803426237891442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10281212662593854,0.0,0.0,0.0,0.0,0.0,0.1294677583619623,0.17331772363463155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21513092115932472,0.16388985651024626,0.0,0.0,0.0,0.0
58,2015-02-17,CVE-2015-1685,CWE-264,2015-05-13,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,1,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to bypass the ASLR protection mechanism via a crafted web site, aka ""Internet Explorer ASLR Bypass.""",0.0,0.164778713568537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1707927231640928,0.0,0.10336509471634667,0.0,0.0,0.0,0.0,0.10947366337345826,0.0,0.0,0.0,0.5163994340504141,0.0,0.0,0.0,0.0,0.13910099472828338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47221307699225595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46032048816756405,0.0,0.0,0.0,0.0,0.0,0.1839966544402439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921644428180872,0.0,0.0,0.0,0.0,0.112578750709791,0.0,0.0,0.0,0.0,0.0,0.0,0.18978201738440614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17945855129579175,0.0,0.0,0.0,0.0
59,2015-02-17,CVE-2015-1717,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,1,3,f,f,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1658, CVE-2015-1706, CVE-2015-1711, and CVE-2015-1718.",0.0,0.10479417052111858,0.0,0.0,0.0,0.0,0.0,0.0,0.5869503438435213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10861889480390761,0.0,0.06573700648009362,0.0,0.0,0.08353084777307801,0.0,0.06962186740436013,0.0,0.0,0.0,0.0,0.08943676516750496,0.08759922596762838,0.0,0.2376287908825593,0.08846393472509965,0.0,0.0,0.45263326497647843,0.0,0.0,0.09192780628474043,0.1156325723614755,0.0,0.0,0.09250264292321514,0.0,0.30031292659683273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29274960755979007,0.0,0.0,0.0,0.0,0.2201532942899231,0.11701618712241199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07159660700973565,0.0,0.0,0.0,0.0,0.0,0.09015913316916288,0.12069549919960532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1498134949968115,0.11413009374018432,0.0,0.0,0.0,0.0
60,2015-02-17,CVE-2015-1674,CWE-254,2015-05-13,LOW,LOCAL,NONE,PARTIAL,4.6,PARTIAL,3.9,6.4,PARTIAL,f,f,f,MEDIUM,f,6,4,t,f,85,4,3,windows_rt_8.1 windows_8 windows_rt windows_server_2012 windows_8.1,microsoft,MS BID SECTRACK EXPLOIT-DB,Exploit Third Party Advisory VDB Entry Third Party Advisory VDB Entry Patch Vendor Advisory,"The kernel in Microsoft Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 does not properly validate an unspecified address, which allows local users to bypass the KASLR protection mechanism, and consequently discover the cng.sys base address, via a crafted application, aka ""Windows Kernel Security Feature Bypass Vulnerability.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11645771769103293,0.0,0.07048112353134468,0.0,0.14425327479491207,0.0,0.0,0.0,0.0,0.0,0.0,0.35211511586868227,0.0,0.0,0.0,0.0,0.09484821176511354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3722452820808652,0.0,0.0,0.0,0.0,0.0,0.30789045288217615,0.0,0.13239538873022227,0.0,0.1254610269215581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19921694303320325,0.18046858053603884,0.0,0.0,0.0,0.0,0.0,0.0,0.1631704443254786,0.0,0.13705490403907053,0.0,0.0,0.0,0.0,0.0,0.11524634331101512,0.0,0.0,0.0,0.12919994720965416,0.0,0.0,0.08031262764246976,0.0,0.6379328121744908,0.0,0.0,0.0
61,2015-02-17,CVE-2015-1692,CWE-200,2015-05-13,MEDIUM,NETWORK,NONE,NONE,4.3,PARTIAL,8.6,2.9,NONE,f,f,f,MEDIUM,t,5,3,f,f,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 7 through 11 allows user-assisted remote attackers to read the clipboard contents via crafted web script, aka ""Internet Explorer Clipboard Information Disclosure Vulnerability.""",0.0,0.18649109715451873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19329755427196985,0.0,0.1169851948936015,0.0,0.0,0.0,0.0,0.12389867082891773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15742990438733293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53443513978138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444094768122269,0.5209755011551694,0.0,0.0,0.0,0.0,0.0,0.20824132690567285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27463524443743487,0.0,0.0,0.12741290596021967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25143495840851926,0.0,0.0,0.0,0.13330361274665564,0.20310525188675213,0.0,0.0,0.0,0.0
62,2015-02-17,CVE-2015-1705,CWE-119,2015-05-13,MEDIUM,NETWORK,NONE,COMPLETE,9.3,COMPLETE,8.6,10.0,COMPLETE,f,f,f,HIGH,t,3,3,f,t,85,0,0,internet_explorer,microsoft,MS BID SECTRACK,na,"Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-1689.",0.0,0.15048354914098633,0.0,0.0,0.0,0.0,0.0,0.0,0.21071394160540505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1559758211032308,0.0,0.0943977894556163,0.0,0.0,0.11994959617639292,0.0,0.09997641713018665,0.0,0.0,0.0,0.0,0.12843044397572495,0.12579175311049795,0.0,0.34123294885837585,0.12703346762715942,0.0,0.0,0.16249439218378653,0.0,0.0,0.13200755810825368,0.16604740319739514,0.0,0.0,0.132833018695458,0.0,0.4312468415225499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4203859788779966,0.0,0.0,0.0,0.0,0.3161382824548554,0.16803426237891442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10281212662593854,0.0,0.0,0.0,0.0,0.0,0.1294677583619623,0.17331772363463155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21513092115932472,0.16388985651024626,0.0,0.0,0.0,0.0
63,2015-12-04,CVE-2016-0150,CWE-19,2016-04-12,LOW,NETWORK,NONE,COMPLETE,7.8,NONE,10.0,6.9,NONE,f,f,f,HIGH,f,2,2,f,f,130,0,0,windows_10,microsoft,MS SECTRACK,Third Party Advisory ,"HTTP.sys in Microsoft Windows 10 Gold and 1511 allows remote attackers to cause a denial of service (system hang) via crafted HTTP 2.0 requests, aka ""HTTP.sys Denial of Service Vulnerability.""",0.17911276092383824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1624717078269835,0.0,0.09832915101498584,0.0,0.0,0.0,0.0,0.10414011042656315,0.0,0.0,0.0,0.0,0.1337791551416397,0.0,0.0,0.0,0.13232399926209396,0.0,0.0,0.0,0.0,0.0,0.27501048893626867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25966216713378115,0.7638421305972178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17503234404568985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10709391801941487,0.0,0.0,0.0,0.0,0.0,0.2697193406108446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11204521290519315,0.0,0.17799770685500974,0.0,0.0,0.0
